signal_date,entry_date,exit_date,signal,prediction,entry_price,stop_price,target_price,exit_price,exit_reason,stop_pct,target_pct,raw_return_pct,net_return_pct,outcome
2009-10-14,2009-10-15,2009-10-21,LONG,0.003180,1.492430,1.473984,1.538544,1.501550,Time Exit (5 days),1.235952,3.089879,0.611084,0.571084,WIN
2009-10-15,2009-10-16,2009-10-22,LONG,0.003180,1.494750,1.476147,1.541258,1.503200,Time Exit (5 days),1.244570,3.111426,0.565312,0.525312,WIN
2009-10-16,2009-10-19,2009-10-23,LONG,0.003180,1.489440,1.471234,1.534954,1.499700,Time Exit (5 days),1.222319,3.055799,0.688850,0.648850,WIN
2009-11-25,2009-11-26,2009-11-27,LONG,0.003180,1.513270,1.492574,1.565009,1.492574,Stop Loss,1.367615,3.419039,-1.367615,-1.407615,LOSS
2009-11-27,2009-11-30,2009-12-04,LONG,0.003180,1.496740,1.475010,1.551064,1.484660,Time Exit (5 days),1.451798,3.629495,-0.807087,-0.847087,LOSS
2009-12-01,2009-12-02,2009-12-04,LONG,0.003180,1.507930,1.485243,1.564649,1.485243,Stop Loss,1.504546,3.761365,-1.504546,-1.544546,LOSS
2009-12-03,2009-12-04,2009-12-04,LONG,0.003180,1.505100,1.483825,1.558288,1.483825,Stop Loss,1.413551,3.533878,-1.413551,-1.453551,LOSS
2009-12-07,2009-12-08,2009-12-09,LONG,0.003180,1.482550,1.460285,1.538213,1.472350,Time Exit (5 days),1.501828,3.754571,-0.688004,-0.728004,LOSS
2009-12-10,2009-12-11,2009-12-11,LONG,0.005008,1.473000,1.467108,1.487730,1.467108,Stop Loss,0.400000,1.000000,-0.400000,-0.440000,LOSS
2009-12-15,2009-12-16,2009-12-17,LONG,0.003099,1.453640,1.447825,1.468176,1.447825,Stop Loss,0.400000,1.000000,-0.400000,-0.440000,LOSS
2009-12-18,2009-12-21,2009-12-21,LONG,0.004319,1.433450,1.427716,1.447784,1.427716,Stop Loss,0.400000,1.000000,-0.400000,-0.440000,LOSS
2009-12-22,2009-12-23,2009-12-24,LONG,0.007015,1.424490,1.418792,1.438735,1.438735,Target,0.400000,1.000000,1.000000,0.960000,WIN
2009-12-23,2009-12-24,2009-12-30,LONG,0.007157,1.433350,1.427617,1.447683,1.427617,Stop Loss,0.400000,1.000000,-0.400000,-0.440000,LOSS
2009-12-28,2009-12-29,2009-12-30,LONG,0.007157,1.437760,1.432009,1.452138,1.432009,Stop Loss,0.400000,1.000000,-0.400000,-0.440000,LOSS
2009-12-30,2009-12-31,2010-01-07,LONG,0.007157,1.433710,1.415445,1.479372,1.430570,Time Exit (5 days),1.273943,3.184857,-0.219012,-0.259012,LOSS
2010-01-04,2010-01-05,2010-01-11,LONG,0.004461,1.441170,1.422203,1.488589,1.451050,Time Exit (5 days),1.316118,3.290295,0.685554,0.645554,WIN
2010-01-05,2010-01-06,2010-01-12,LONG,0.004358,1.436290,1.416796,1.485024,1.448340,Time Exit (5 days),1.357217,3.393042,0.838967,0.798967,WIN
2010-01-06,2010-01-07,2010-01-13,LONG,0.004358,1.440640,1.421222,1.489184,1.450950,Time Exit (5 days),1.347838,3.369596,0.715654,0.675654,WIN
2010-01-07,2010-01-08,2010-01-14,LONG,0.004358,1.430570,1.410477,1.480801,1.449770,Time Exit (5 days),1.404510,3.511275,1.342122,1.302122,WIN
2010-01-08,2010-01-11,2010-01-15,LONG,0.004358,1.441510,1.422021,1.490233,1.437980,Time Exit (5 days),1.352005,3.380012,-0.244882,-0.284882,LOSS
2010-01-12,2010-01-13,2010-01-19,LONG,0.004358,1.448340,1.429026,1.496624,1.429026,Stop Loss,1.333497,3.333743,-1.333497,-1.373497,LOSS
2010-01-14,2010-01-15,2010-01-19,LONG,0.004216,1.449770,1.430605,1.497682,1.430605,Stop Loss,1.321909,3.304773,-1.321909,-1.361909,LOSS
2010-01-18,2010-01-19,2010-01-20,LONG,0.004216,1.438080,1.417995,1.488293,1.417995,Stop Loss,1.396654,3.491635,-1.396654,-1.436654,LOSS
2010-01-20,2010-01-21,2010-01-27,LONG,0.004216,1.410550,1.388730,1.465099,1.402110,Time Exit (5 days),1.546889,3.867223,-0.598348,-0.638348,LOSS
2010-01-22,2010-01-25,2010-01-28,LONG,0.004216,1.415780,1.395053,1.467597,1.395053,Stop Loss,1.463984,3.659959,-1.463984,-1.503984,LOSS
2010-01-26,2010-01-27,2010-01-29,LONG,0.004216,1.407050,1.387268,1.456504,1.387268,Stop Loss,1.405905,3.514762,-1.405905,-1.445905,LOSS
2010-01-28,2010-01-29,2010-02-04,LONG,0.004216,1.396910,1.378256,1.443544,1.378256,Stop Loss,1.335345,3.338363,-1.335345,-1.375345,LOSS
2010-02-01,2010-02-02,2010-02-04,LONG,0.004216,1.392920,1.374589,1.438748,1.374589,Stop Loss,1.316018,3.290044,-1.316018,-1.356018,LOSS
2010-02-03,2010-02-04,2010-02-05,LONG,0.004216,1.389170,1.370883,1.434888,1.370883,Stop Loss,1.316408,3.291020,-1.316408,-1.356408,LOSS
2010-02-05,2010-02-08,2010-02-12,LONG,0.007054,1.366360,1.346968,1.414839,1.361760,Time Exit (5 days),1.419230,3.548074,-0.336661,-0.376661,LOSS
2010-02-09,2010-02-10,2010-02-11,LONG,0.007054,1.379560,1.361115,1.425672,1.361115,Stop Loss,1.336995,3.342487,-1.336995,-1.376995,LOSS
2010-02-11,2010-02-12,2010-02-18,LONG,0.007054,1.369220,1.349582,1.418316,1.349582,Stop Loss,1.434263,3.585657,-1.434263,-1.474263,LOSS
2010-02-15,2010-02-16,2010-02-22,LONG,0.004358,1.359770,1.339961,1.409291,1.359470,Time Exit (5 days),1.456759,3.641897,-0.022063,-0.062063,LOSS
2010-02-17,2010-02-18,2010-02-24,LONG,0.004358,1.360680,1.339002,1.414876,1.353930,Time Exit (5 days),1.593190,3.982974,-0.496075,-0.536075,LOSS
2010-02-19,2010-02-22,2010-02-26,LONG,0.004358,1.359510,1.336639,1.416687,1.361560,Time Exit (5 days),1.682276,4.205691,0.150790,0.110790,WIN
2010-02-22,2010-02-23,2010-03-01,LONG,0.004358,1.359470,1.336687,1.416427,1.355910,Time Exit (5 days),1.675863,4.189658,-0.261867,-0.301867,LOSS
2010-02-24,2010-02-25,2010-03-03,LONG,0.004216,1.353930,1.331185,1.410793,1.369550,Time Exit (5 days),1.679951,4.199877,1.153679,1.113679,WIN
2010-02-25,2010-02-26,2010-03-04,LONG,0.004216,1.354690,1.332388,1.410444,1.357970,Time Exit (5 days),1.646265,4.115662,0.242122,0.202122,WIN
2010-02-26,2010-03-01,2010-03-05,LONG,0.004216,1.361560,1.338608,1.418940,1.362050,Time Exit (5 days),1.685724,4.214310,0.035988,-0.004012,LOSS
2010-03-02,2010-03-03,2010-03-09,LONG,0.004216,1.361340,1.337867,1.420022,1.360050,Time Exit (5 days),1.724246,4.310616,-0.094760,-0.134760,LOSS
2010-03-04,2010-03-05,2010-03-11,LONG,0.004216,1.357970,1.335182,1.414941,1.367990,Time Exit (5 days),1.678109,4.195272,0.737866,0.697866,WIN
2010-03-05,2010-03-08,2010-03-12,LONG,0.004397,1.362050,1.338785,1.420213,1.376160,Time Exit (5 days),1.708087,4.270218,1.035938,0.995938,WIN
2010-03-08,2010-03-09,2010-03-15,LONG,0.004397,1.363330,1.341045,1.419042,1.367520,Time Exit (5 days),1.634574,4.086436,0.307336,0.267336,WIN
2010-03-09,2010-03-10,2010-03-16,LONG,0.006469,1.360050,1.338888,1.412954,1.377100,Time Exit (5 days),1.555956,3.889891,1.253630,1.213630,WIN
2010-03-10,2010-03-11,2010-03-17,LONG,0.006469,1.365550,1.344650,1.417801,1.373460,Time Exit (5 days),1.530545,3.826362,0.579254,0.539254,WIN
2010-03-11,2010-03-12,2010-03-18,LONG,0.006469,1.367990,1.348120,1.417664,1.360710,Time Exit (5 days),1.452470,3.631175,-0.532168,-0.572168,LOSS
2010-03-15,2010-03-16,2010-03-22,LONG,0.006469,1.367520,1.347789,1.416849,1.347789,Stop Loss,1.442862,3.607155,-1.442862,-1.482862,LOSS
2010-03-17,2010-03-18,2010-03-19,LONG,0.006440,1.373460,1.353994,1.422124,1.353994,Stop Loss,1.417276,3.543189,-1.417276,-1.457276,LOSS
2010-03-19,2010-03-22,2010-03-24,LONG,0.006440,1.353560,1.334826,1.400395,1.334826,Stop Loss,1.384049,3.460122,-1.384049,-1.424049,LOSS
2010-03-23,2010-03-24,2010-03-24,LONG,0.006440,1.349710,1.332399,1.392988,1.332399,Stop Loss,1.282577,3.206443,-1.282577,-1.322577,LOSS
2010-03-25,2010-03-26,2010-04-01,LONG,0.006469,1.327020,1.309130,1.371744,1.358720,Time Exit (5 days),1.348106,3.370266,2.388811,2.348811,WIN
2010-03-26,2010-03-29,2010-04-02,LONG,0.006469,1.342250,1.323734,1.388541,1.349000,Time Exit (5 days),1.379507,3.448767,0.502887,0.462887,WIN
2010-03-29,2010-03-30,2010-04-05,LONG,0.004397,1.348150,1.329744,1.394165,1.348340,Time Exit (5 days),1.365284,3.413209,0.014093,-0.025907,LOSS
2010-03-31,2010-04-01,2010-04-07,LONG,0.004397,1.350800,1.331280,1.399601,1.334040,Time Exit (5 days),1.445096,3.612740,-1.240746,-1.280746,LOSS
2010-04-02,2010-04-05,2010-04-08,LONG,0.004216,1.349000,1.329660,1.397351,1.329660,Stop Loss,1.433681,3.584203,-1.433681,-1.473681,LOSS
2010-04-06,2010-04-07,2010-04-13,LONG,0.004216,1.339780,1.320435,1.388142,1.361260,Time Exit (5 days),1.443867,3.609668,1.603248,1.563248,WIN
2010-04-07,2010-04-08,2010-04-14,LONG,0.004216,1.334040,1.315468,1.380470,1.365270,Time Exit (5 days),1.392173,3.480432,2.341009,2.301009,WIN
2010-04-08,2010-04-09,2010-04-15,LONG,0.004216,1.336020,1.317873,1.381387,1.357180,Time Exit (5 days),1.358272,3.395680,1.583809,1.543809,WIN
2010-04-09,2010-04-12,2010-04-16,LONG,0.004216,1.349610,1.330915,1.396348,1.350820,Time Exit (5 days),1.385241,3.463104,0.089656,0.049656,WIN
2010-04-12,2010-04-13,2010-04-19,LONG,0.004216,1.359050,1.339256,1.408534,1.348830,Time Exit (5 days),1.456427,3.641068,-0.751996,-0.791996,LOSS
2010-04-14,2010-04-15,2010-04-19,LONG,0.003430,1.365270,1.347079,1.410747,1.347079,Stop Loss,1.332390,3.330974,-1.332390,-1.372390,LOSS
2010-04-16,2010-04-19,2010-04-22,LONG,0.003430,1.350820,1.332493,1.396637,1.332493,Stop Loss,1.356716,3.391789,-1.356716,-1.396716,LOSS
2010-04-20,2010-04-21,2010-04-22,LONG,0.003430,1.343340,1.326291,1.385961,1.326291,Stop Loss,1.269118,3.172795,-1.269118,-1.309118,LOSS
2010-04-22,2010-04-23,2010-04-28,LONG,0.003430,1.329360,1.312245,1.372148,1.312245,Stop Loss,1.287462,3.218654,-1.287462,-1.327462,LOSS
2010-04-26,2010-04-27,2010-04-27,LONG,0.003430,1.338060,1.320037,1.383116,1.320037,Stop Loss,1.346913,3.367282,-1.346913,-1.386913,LOSS
2010-04-28,2010-04-29,2010-05-04,LONG,0.004397,1.321990,1.301445,1.373352,1.301445,Stop Loss,1.554069,3.885174,-1.554069,-1.594069,LOSS
2010-04-30,2010-05-03,2010-05-04,LONG,0.004397,1.331620,1.312555,1.379282,1.312555,Stop Loss,1.431715,3.579287,-1.431715,-1.471715,LOSS
2010-05-04,2010-05-05,2010-05-06,LONG,0.004216,1.298600,1.276618,1.353556,1.276618,Stop Loss,1.692785,4.231961,-1.692785,-1.732785,LOSS
2010-05-06,2010-05-07,2010-05-13,LONG,0.004216,1.261770,1.236796,1.324205,1.253380,Time Exit (5 days),1.979277,4.948194,-0.664939,-0.704939,LOSS
2010-05-10,2010-05-11,2010-05-14,LONG,0.006912,1.278670,1.249509,1.351573,1.249509,Stop Loss,2.280578,5.701446,-2.280578,-2.320578,LOSS
2010-05-12,2010-05-13,2010-05-17,LONG,0.005783,1.261310,1.231815,1.335048,1.231815,Stop Loss,2.338470,5.846175,-2.338470,-2.378470,LOSS
2010-05-14,2010-05-17,2010-05-21,LONG,0.005924,1.238170,1.207815,1.314057,1.257000,Time Exit (5 days),2.451573,6.128933,1.520793,1.480793,WIN
2010-05-17,2010-05-18,2010-05-24,LONG,0.005924,1.239340,1.209732,1.313360,1.237100,Time Exit (5 days),2.389002,5.972505,-0.180741,-0.220741,LOSS
2010-05-19,2010-05-20,2010-05-26,LONG,0.005924,1.241400,1.208396,1.323911,1.217820,Time Exit (5 days),2.658634,6.646586,-1.899468,-1.939468,LOSS
2010-05-21,2010-05-24,2010-05-28,SHORT,-0.005989,1.257000,1.292101,1.169247,1.226800,Time Exit (5 days),2.792448,6.981120,2.402546,2.362546,WIN
2010-05-24,2010-05-25,2010-05-31,LONG,0.011396,1.237100,1.202069,1.324679,1.230440,Time Exit (5 days),2.831738,7.079345,-0.538356,-0.578356,LOSS
2010-05-26,2010-05-27,2010-06-02,LONG,0.024089,1.217820,1.184086,1.302155,1.224960,Time Exit (5 days),2.770026,6.925065,0.586294,0.546294,WIN
2010-05-27,2010-05-28,2010-06-03,LONG,0.024089,1.236060,1.202016,1.321169,1.216190,Time Exit (5 days),2.754201,6.885501,-1.607527,-1.647527,LOSS
2010-05-31,2010-06-01,2010-06-04,LONG,0.024089,1.230440,1.199095,1.308802,1.199095,Stop Loss,2.547434,6.368584,-2.547434,-2.587434,LOSS
2010-06-02,2010-06-03,2010-06-07,LONG,0.024089,1.224960,1.193177,1.304417,1.193177,Stop Loss,2.594604,6.486509,-2.594604,-2.634604,LOSS
2010-06-04,2010-06-07,2010-06-07,LONG,0.024089,1.196740,1.164561,1.277188,1.192290,Time Exit (5 days),2.688912,6.722280,-0.371844,-0.411844,LOSS
2010-06-08,2010-06-09,2010-06-09,LONG,0.007181,1.197230,1.192441,1.209202,1.192441,Stop Loss,0.400000,1.000000,-0.400000,-0.440000,LOSS
2010-06-10,2010-06-11,2010-06-11,LONG,0.012800,1.212830,1.207979,1.224958,1.207979,Stop Loss,0.400000,1.000000,-0.400000,-0.440000,LOSS
2010-06-14,2010-06-15,2010-06-15,LONG,0.011571,1.222010,1.217122,1.234230,1.217122,Stop Loss,0.400000,1.000000,-0.400000,-0.440000,LOSS
2010-06-16,2010-06-17,2010-06-17,LONG,0.015417,1.230980,1.226056,1.243290,1.226056,Stop Loss,0.400000,1.000000,-0.400000,-0.440000,LOSS
2010-06-18,2010-06-21,2010-06-21,LONG,0.015417,1.237700,1.232749,1.250077,1.232749,Stop Loss,0.400000,1.000000,-0.400000,-0.440000,LOSS
2010-06-22,2010-06-23,2010-06-23,LONG,0.011617,1.227010,1.222102,1.239280,1.222102,Stop Loss,0.400000,1.000000,-0.400000,-0.440000,LOSS
2010-06-24,2010-06-25,2010-06-25,LONG,0.022890,1.233280,1.228347,1.245613,1.228347,Stop Loss,0.400000,1.000000,-0.400000,-0.440000,LOSS
2010-06-28,2010-06-29,2010-07-05,LONG,0.028330,1.227680,1.206696,1.280140,1.253730,Time Exit (5 days),1.709234,4.273086,2.121888,2.081888,WIN
2010-06-29,2010-06-30,2010-07-06,LONG,0.022994,1.218700,1.197825,1.270887,1.262570,Time Exit (5 days),1.712861,4.282154,3.599737,3.559737,WIN
2010-06-30,2010-07-01,2010-07-07,LONG,0.022994,1.223640,1.203273,1.274557,1.263740,Time Exit (5 days),1.664443,4.161107,3.277108,3.237108,WIN
2010-07-01,2010-07-02,2010-07-08,LONG,0.025143,1.252620,1.229694,1.309936,1.269690,Time Exit (5 days),1.830278,4.575695,1.362744,1.322744,WIN
2010-07-02,2010-07-05,2010-07-09,LONG,0.024592,1.254960,1.232805,1.310347,1.264170,Time Exit (5 days),1.765395,4.413487,0.733888,0.693888,WIN
2010-07-05,2010-07-06,2010-07-12,LONG,0.024592,1.253730,1.232930,1.305729,1.259530,Time Exit (5 days),1.659021,4.147552,0.462620,0.422620,WIN
2010-07-06,2010-07-07,2010-07-13,LONG,0.004811,1.262570,1.240877,1.316803,1.272380,Time Exit (5 days),1.718179,4.295448,0.776987,0.736987,WIN
2010-07-07,2010-07-08,2010-07-14,LONG,0.004811,1.263740,1.242675,1.316403,1.274310,Time Exit (5 days),1.666906,4.167265,0.836406,0.796406,WIN
